Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Bulgaria,BGR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.9793167114258,96.2861404418945,96.3232421875,..,89.8895416259766,91.4995269775391,82.4075927734375,86.0279312133789,90.9980392456055,94.9312973022461,95.228630065918,94.1383895874023,92.6983413696289,..,..,..,95.5057373046875,95.1990585327148,94.0521697998047,..,..,..
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.82970953,6.85958815,7.0809865,7.19987392,6.89090872,6.89011478,6.52544546,6.16035938,6.28771019,6.59577608,7.09571743,7.1026721,7.53875399,7.1426816,7.68282461,7.3912921,7.45653582,7.49168301,7.32867956,7.08924437,8.52063847,..,..
Bulgaria,BGR,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.48691987991333,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.0391101837158,..,..,..,..,..,..,..,..,18.0455703735352,..,..,..,..,19.5046501159668,19.8160705566406,20.1886596679688,20.5309906005859,20.7176494598389,20.8099594116211,21.5111198425293,22.9197101593018,24.063060760498,24.4709796905518,24.6281509399414,24.7128791809082,..,..,26.0534706115723,..,..
Bulgaria,BGR,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.9001618599853,2.33456559171535,3.43030591387092,3.39644362192246,2.68344074070694,4.20760200326249,6.05451383874345,10.9446920643056,-3.28988206824971,-9.11737709565385,-8.44535519637155,-7.27238796644714,-1.48021485421815,1.81801133415431,2.85505100277332,5.20539174237811,-14.1153810605892,3.78912206655124,-8.39609116100274,4.58722534164882,3.82370366409026,5.87193027784163,5.23715427768168,6.51042637870198,7.05634752647417,6.80258938160358,6.59138083729613,6.11601796399745,-3.2718542794976,1.54180144307578,2.10120575009232,0.754930385981893,-0.56049396557782,0.96686903234496,3.42805491352132,3.03982527630795,2.76217095961262,2.68476058693781,4.03814220572653,-3.95861459810695,7.63460971569079,3.36125275175223
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3431.52129713766,3587.69478063472,3660.6072922889,3776.74082304143,3895.88972071387,4000.49254405428,4169.92305521462,4415.89065755722,4893.694038389,4788.39687862608,4431.02887629317,4097.19211002502,3840.24638175715,3813.70207811926,3896.24427725466,4025.37312165767,4256.80667215397,3678.26735726104,3843.20180933429,3540.31626530267,3721.05137976414,3941.0086655809,4263.98281913265,4522.97979562095,4853.94456910486,5235.73159000701,5634.52939219919,6050.24591906656,6465.50398512756,6294.38530835146,6433.64424416561,6611.0849099254,6699.68780097262,6699.52544205258,6802.85811320426,7081.10233572915,7347.71069308999,7606.02227923758,7866.82598109356,8242.31399635503,7963.6907543327,8641.81889895101,9502.4112808905
Bulgaria,BGR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.7,36.1,33.6,33.8,35.7,34.3,36,36.6,37.4,38.6,40.6,40.4,41.3,40.3,40.5,..,..
Bulgaria,BGR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0425848290324211,..,-0.0834641233086586,..,0.0379754789173603,..,0.173596397042274,0.0305347591638565,0.075740858912468,0.131950035691261,-0.136293441057205,-0.126671835780144,-0.180583730340004,0.0687544345855713,-0.0697367191314697,-0.0756210312247276,-0.031450092792511,-0.0155216613784432,-0.113804370164871,0.0163866877555847,0.120276361703873,0.128312349319458,0.140734523534775,0.20231106877327,-0.182731494307518,-0.139183074235916,..
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69999999999987,2.72638753651414,2.36966824644548,6.38888888888879,23.8000000000003,338.449111470112,91.2979327269304,72.8787913866333,96.0573382686504,62.0548336837993,121.60754244925,1058.37355921973,18.6722044420641,2.57304281890204,10.3162621289989,7.36093927231849,5.81014365721823,2.34864169582755,6.1471307424627,5.03883807111907,7.26159462769947,8.40253419005894,12.3487195994021,2.75320223914816,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417,-0.798649886453611,2.06159619443137,2.81454473824833,3.10372944796774,1.67244096855762,3.29774435299511,15.3252589264366
Bulgaria,BGR,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.243846835166228,..,..,..,..,0.388065922990301,..,..,..,..,0.541965449702581,..,..,..,..,0.794963797478306,..,..,..,..,1.02988985050822,..,..,..,..,1.428196392424,..,..,..,..,..,..,..
Bulgaria,BGR,Net official aid received (constant 2020 US$),DT.ODA.OATL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21469999.3133545,484119995.117188,214199996.948242,170839996.337891,221490005.493164,139300003.051758,227570007.324219,306839996.337891,333920013.427734,378459991.455078,472769989.013672,543679992.675781,486230010.986328,538080017.089844,711130004.882813,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0910280793905258,..,0.575025260448456,..,0.377964615821838,..,0.467512369155884,0.173525497317314,0.00363073358312249,0.14727059006691,0.394421190023422,0.357635468244553,0.369860708713531,0.353678971529007,0.360091060400009,0.301750302314758,0.379833996295929,0.170710384845734,0.0785408988595009,0.0173221882432699,0.0773332640528679,0.332049906253815,0.456277936697006,0.578860998153687,0.418060213327408,0.458269119262695,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,7867374,7943118,8012946,8078145,8144340,8204168,8258057,8310226,8369603,8434172,8489574,8536395,8576200,8620967,8678745,8720742,8758599,8804183,8814032,8825940,8861535,8891117,8917457,8939738,8960679,8960547,8958171,8971359,8981446,8876972,8718289,8632367,8540164,8472313,8443591,8406067,8362826,8312068,8256786,8210624,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6975761,6934015,6877743,6465097
Bulgaria,BGR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84565645890179,1.96561435488843,2.05125743024026,1.49283027098411,1.29223155573136,1.65953520689263,0.807505167730179,0.552177362028996,2.97602354735435,2.73713710437441,1.11438192336028,1.38922350558753,1.38870788658558,0.977500985414262,1.09498985430188,0.853350672167653,1.00162472163927,0.969971853679339,0.537067260909246,0.617206953468906,0.682250473694737,0.714335209608195,0.459805802148112,0.430571953471522,1.13721174341521,0.981901509777394,1.83143811540013,1.6864723678113,1.97470276622532,0.704216078965934,1.67975403719023,2.14267004784609,1.60464880529568,1.1076323174832,0.784766836474764,0.6587242316101,0.526340830586215,0.749247066231762,0.678372706778028,0.580269555247755,0.618935967577506,0.917744335906696,..
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,6.12501001358032,6.62533283233643,7.1229362487793,7.61713981628418,8.10726451873779,6.9,9.10153102874756,9.51381778717041,9.91755771636963,11.4,10.7274255752563,11.1475677490234,11.5869636535644,12.0471992492676,12.5246601104736,12.63,13.1,14.7755994796753,15.0658206939697,15.3885135650635,19.2,16.1532001495361,16.5673961639404,17.0133209228516,14.4,17.6,18.4672794342041,18.9506874084473,..
Burkina Faso,BFA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,327.371924465826,331.105035541803,348.353046188128,337.861903116482,324.182789759902,318.683219401539,340.039918654429,328.622275602456,338.975214368891,331.132285473852,323.361109506758,338.296215752571,331.346131068628,332.496590838269,300.832302878498,317.158775160564,342.337506093812,350.103633674244,370.867439228357,371.837821310243,374.641368953448,387.170469335324,391.096874111245,407.716676911614,413.591431023252,429.865857521769,440.206567901835,443.413124035572,451.844750225229,448.823191238045,471.427073836166,485.423956033562,529.230622755123,530.705985880409,531.721211479932,544.784949360501,573.781267318709,593.551481406543,622.405285565527,644.652409340036,..,..,..
Burkina Faso,BFA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.245650270657468,0.240255189452028,0.213123430434736,0.209776322499862,0.206211313898299,0.23178397373595,0.227726320718695,0.217190827770714,0.218018912130296,0.213944041793449,0.229032574512607,0.280681169713079,0.277576449180378,0.282152500040442,0.188299007802009,0.202066756749524,..,0.194272266451062,0.191122017052501,0.191512020013591,0.188577537401349,0.185622206446586,0.182535570523295,0.179566183782617,0.176665333061984,0.171326549300748,0.166036814349525,0.1545638272027,0.152576644902244,0.145320552698979,..,..,..
Burkina Faso,BFA,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79,349,512,1006,..
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.272,46.504,46.693,46.865,47.154,47.33,47.457,47.597,47.768,47.632,47.554,47.464,47.453,47.578,47.741,47.92,48.083,48.52,48.989,49.186,49.138,49.058,48.872,48.741,48.814,48.857,48.466,48.025,47.47,47.068,46.842,46.659,46.428,46.173,46.076,46.036,46.002,45.762,45.529,45.339,45.188,44.812,44.463,44.461,44.235,44.219,44.372,44.152,43.883,43.524,43.206,42.805,42.336,41.71,40.965,40.088,38.977,37.898,37.294,36.689,36.085,35.541,..
Burkina Faso,BFA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7,..,..,9.8,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.6684036254883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9502635,2.88835382,2.97113013,3.14307284,4.21720934,3.95109582,4.51446247,5.23373222,4.64780712,5.08159161,5.23958349,4.64868164,4.60267258,5.56331587,5.00027227,5.13192415,5.95461321,6.05631208,4.95254326,5.38121271,6.71932602,..,..
Burkina Faso,BFA,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,2.14627003669739,..,..,..,..
Burkina Faso,BFA,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,..,..,..,..,..,6.8,..,..,..,9.4,..,..,..,..,..,..,9.9,..,..,..,11.8,..,..,..,8.8,..,..,..,..
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,4.04392797754925,6.12879878024506,-1.26801637269189,2.28281922375837,3.76454538063129,0.537613083660716,8.82331497485367,3.07077393782897,2.02608104052698,0.117019610679606,1.4133398815319,2.31149874156277,0.449327404480641,8.28642648036377,2.99838289707345,8.53489496068103,0.370353563662789,4.60782499965684,3.66462151207865,0.796878878579221,4.25530339455582,9.56219662181179,0.345984740208507,-1.77869668772937,8.51736499112322,7.9553627287484,-0.236336789143323,5.79559296458005,2.15026727173506,-0.602928477580988,9.06998445877436,0.232710761845951,3.46138493945818,1.31500727210265,5.71637386269622,11.014743869558,6.31683473483768,7.30771963496896,7.39523780111931,1.88847388906525,6.61340574539679,4.35296382988099,7.80249388870359,4.47845213670386,8.66187322841225,6.25316468817478,4.11137901761516,5.79999174105387,2.96195085866692,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.68811514943657,1.93032488957256,6.90634167337785,1.47930064027761
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,243.930505544525,250.156278104255,261.624327166995,254.473938045432,256.312297711592,261.74246139386,258.889877366503,277.091312117421,280.780249426317,281.606365872997,277.116830835771,276.300448136818,277.939872880513,274.346714003505,291.630502941855,294.487871821985,312.927578061045,306.900564477927,313.173820468073,316.370110841218,310.472576936734,315.016342731686,335.801318237811,327.595560482512,312.624170051328,329.569993756944,345.877431430545,335.766934598194,345.848563209096,344.090366521527,333.171594857928,354.321888407803,346.507269040963,349.701976113836,345.481702638702,355.987941119358,385.229199915305,399.184999788397,416.741699707944,434.658392247963,429.847372234013,444.549754898262,449.853931217898,470.129582557846,476.00998088482,501.207250170085,516.176767684268,521.345259221456,535.583644699205,535.516834543859,563.92677673407,583.67947712875,602.786758854118,618.804583250393,626.62625081522,632.126685840944,650.417260919683,671.25179629345,696.044570851281,716.012197407328,710.471355105153,739.672724915489,731.642932594845
Burkina Faso,BFA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.1,..,..,..,49.9,..,..,..,..,43.3,..,..,..,..,..,39.8,..,..,..,..,35.3,..,..,..,47.3,..,..,..,..
Burkina Faso,BFA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.928940415382385,..,-0.918438374996185,..,-0.783201575279236,..,-0.846448183059692,-0.814034223556519,-0.695688009262085,-0.600863695144653,-0.800466656684875,-0.769253969192505,-0.527292013168335,-0.615956783294678,-0.587244033813477,-0.56613302230835,-0.631817698478699,-0.669020593166351,-0.591082870960236,-0.647623836994171,-0.595434606075287,-0.604678869247437,-0.611225008964539,-0.753421664237976,-0.675997257232666,-0.726333022117615,..
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.78816199376886,18.5621387281079,1.67590956140173,5.57420282915099,1.84512319774994,-0.730252522661395,2.36410601983339,-4.33375390856904,-0.286713687770023,9.65552935762116,1.7726033145134,2.06121817995227,-2.92335655867957,7.60389036254306,8.71960945428422,18.7569466058634,-8.40071877820544,29.9861042997141,8.26914007214047,14.9934659503595,12.2026364968298,7.55570560440944,12.0597652081337,8.15376277420427,4.84695768186085,6.90605782140464,-2.61174292476783,-2.68178423511595,4.25561601785942,-0.481798715203327,-0.50430338891893,2.16260052713424,-1.99113580736895,0.553455723541917,25.1778762249963,7.45884497828323,6.09780439121743,2.31869062176682,5.08433344145323,-1.07261362759535,-0.304212168486795,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,1.88443993781985,3.65353287214207,14.2902354303358
Burkina Faso,BFA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,700,4900,42000,513000,515000,682000,438000
Burkina Faso,BFA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.96839961897771,..,..,..,..,4.30974572928349,..,..,..,..,4.48002678165918,..,..,..,..,4.44773623821136,..,..,..,..,4.31103604603512,..,..,..,..,3.89203985292924,..,..,..,..,..,..,..
Burkina Faso,BFA,Net official aid received (constant 2020 US$),DT.ODA.OATL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.300746202468872,..,-0.112211242318153,..,0.059820331633091,..,-0.306921243667603,0.0671200677752495,-0.0812375172972679,-0.0626529157161713,0.155799552798271,0.307008683681488,0.118724599480629,0.0340402871370316,-0.117637142539024,-0.55538147687912,-0.573129236698151,-0.763390123844147,-0.787128567695618,-0.611107409000397,-0.86737585067749,-0.926977336406708,-1.05928659439087,-1.30238652229309,-1.53830862045288,-1.63874197006226,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4783259,4852833,4924497,4998671,5076111,5157929,5242797,5330613,5422119,5515747,5611666,5707793,5805283,5907742,6018141,6138444,6269765,6416569,6577779,6749939,6932967,7123730,7321817,7531184,7751476,7979185,8207827,8434996,8663720,8895234,9131361,9365064,9598555,9840075,10091256,10353263,10621210,10897353,11201063,11533554,11882888,12249764,12632269,13030591,13445977,13876127,14316242,14757074,15197915,15650022,16116845,16602651,17113732,17636408,18169842,18718019,19275498,19835858,20392723,20951639,21522626,22100683,22673762
Burkina Faso,BFA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,..,..,..,..,..,..,..,..,..,..,6.82211867501044,5.717049046642,5.4800450574577,7.9999262761063,7.99075804413878,8.75281726762481,7.53390289320968,11.8602732911478,9.35616803031708,7.40151103111159,8.32728354037215,8.02474857782592,11.2825956149589,8.21124482452801,8.60982356569787,6.14302586324529,7.66469160714263,6.548260423316,6.51432087897833,6.70020842635896,6.81625243815519,7.26046395583746,6.38594325517431,5.60307109871254,11.6033059336286,13.843726322489,12.8265050804085,12.7584218450444,11.6835551560442,4.63222320225907,5.33460866542021,4.7678329673339,5.7281615453601,6.32363457743713,5.43726005672726,6.37352650275332,6.43344765321295,7.8129241337381,8.59697070774107,9.57845327918773,11.0860921412972,13.6361933357251,12.4016028413011,10.7523406528446,10.3109055603822,11.6328502278275,12.6155172354896,12.3099089646115,8.87619594401664,8.32797318460633,9.17782687692865,20.1354014379911,..
Burundi,BDI,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9,2.07094931602478,2.53827786445618,2.83210754394531,3.11739039421082,3.40113353729248,3.69034385681152,3.20731707317073,2.66,4.65474510192871,4.8,5.38613891601563,5.3,6.15572309494019,6.5,6.9,7,7.89011478424072,8.47799873352051,9.3,9.50929260253906,9.83940029144287,9.1,10.2338275909424,..
Burundi,BDI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,154.808130520545,148.207858547847,174.976407468425,173.465262039995,156.083898132803,145.342616818811,99.1137410071715,123.776577302521,139.13454182909,156.027739140305,134.902755133084,136.381942151454,139.373284977936,160.858139876579,155.10943788409,177.544518102452,185.372781259535,186.841349211306,207.60597681667,194.02105295292,186.138609108168,195.352966591842,198.654659335462,209.860178368639,..,..
Burundi,BDI,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.471258716322674,0.467173108270093,0.495801703727208,0.539352395429943,0.709874648664246,0.555448819766369,0.854359641914573,0.870468371333894,1.68950278903897,1.71514172347995,1.67777686821376,1.8285868358241,1.77236507523342,1.87935481749116,2.60477799895166,2.53435989332199,..,1.4675477708381,1.40720011875665,1.33502654623794,1.27634093929192,1.24110772450375,1.20619159431094,1.17414219195442,1.14443741765599,0.905896368990593,1.1210213349794,0.6675067202854,1.06287515537132,1.02197281632463,..,..,..
Burundi,BDI,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272,61,..,56,254,531,639,621,524,1348,1182,1170,972,387,286,141,..,201,..,..,..,..,..,60,181,..,..,..,16,63,24,..
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.501,46.265,46.522,46.368,46.25,46.896,46.85,47.124,47.192,47.45,47.339,47.455,47.633,46.325,46.718,47.371,47.499,47.728,48.16,48.865,48.896,50.47,49.673,49.495,48.763,48.338,47.762,47.474,47.248,46.912,46.545,46.128,45.702,46.026,39.132,44.504,43.858,41.867,41.346,42.005,42.473,42.882,43.807,44.485,45.297,46.03,46.38,46.525,46.562,46.681,46.691,45.583,44.413,43.402,42.356,41.321,39.479,38.124,37.011,36.323,35.603,34.842,..
Burundi,BDI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.3,..,..,..,..,..,..,..,30.3,..,..,..,..,..,..,..,..
Burundi,BDI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.8636779785156,..,94.626823425293,90.3552474975586,..,73.4415588378906,..,..,..,89.1303024291992,87.0095596313477,92.1429595947266,95.6113433837891,98.0907821655273,..,..,..,..,..,..,..,..,..,..
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.17697191,6.40484381,6.47216082,6.31327677,7.70102644,8.42368603,9.94232273,10.5808115,9.23542786,10.35023308,11.27638912,10.06996346,8.52668476,8.53728485,7.21081543,6.29022646,7.17137861,7.28069401,7.39932251,6.53989458,6.50141716,..,..
Burundi,BDI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.805499970912933,..,..,0.908619999885559,..,..,..,..,..
Burundi,BDI,Female headed households (% of households with a female head),SP.HOU.FEMA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8,..,24.5,..,..,..,..,28.7,..,..,..,..,..
